#1:t_esc(gyr)	#2:m1	#3:m2	#4:id1	#5:id2	#6:a	#7:e	#8:t_mgr(gyr)	#9:dyn	#10:BS	#11:BB	#12:prev_partners_1	#13:prev_partners_2	#14:last_binint_type	#15:last_bininit_time	#16:model
3.110576  25.286734  19.2625  704203.0  1262937.0  0.202738  0.631152  7.26826  1.0  1.0  0.0  6.0  1.0  1.0  3.110576  2e6-z0.001-1
3.180166  20.099074  24.79756  1663321.0  2949577.0  0.174594  0.693879  4.512585  1.0  9.0  1.0  7.0  11.0  1.0  3.180166  2e6-z0.001-1
3.186456  25.000035  22.470687  1258216.0  1670250.0  0.136755  0.943411  3.188751  1.0  8.0  1.0  8.0  1.0  1.0  3.186456  2e6-z0.001-1
3.261434  18.847872  21.064402  1748976.0  1904831.0  0.236971  0.571  18.994768  1.0  1.0  0.0  3.0  0.0  1.0  3.261434  2e6-z0.001-1
3.281941  13.896187  24.806972  1456.0  365099.0  0.21031  0.820699  4.265652  1.0  1.0  0.0  0.0  6.0  1.0  3.281941  2e6-z0.001-1
3.306916  20.227339  23.119263  2020527.0  2164783.0  0.129906  0.754022  3.548279  1.0  1.0  0.0  0.0  1.0  1.0  3.306916  2e6-z0.001-1
3.404677  18.93147  21.780809  1253357.0  1391591.0  0.254283  0.696245  11.224113  1.0  1.0  0.0  2.0  0.0  1.0  3.404677  2e6-z0.001-1
3.407209  19.41137  18.629309  1439718.0  1596115.0  0.191945  0.544262  12.476831  1.0  1.0  0.0  5.0  1.0  1.0  3.407209  2e6-z0.001-1
3.423234  18.704647  26.053244  1081903.0  2219046.0  0.231811  0.272071  35.563978  1.0  1.0  0.0  1.0  8.0  1.0  3.423234  2e6-z0.001-1
3.473025  17.853257  25.390127  1308544.0  1451305.0  0.20581  0.671726  7.037803  1.0  6.0  0.0  0.0  5.0  1.0  3.473025  2e6-z0.001-1
3.540782  11.024512  15.00495  1265636.0  3829335.0  0.27516  0.409505  224.254908  1.0  1.0  0.0  0.0  1.0  1.0  3.540782  2e6-z0.001-1
3.627942  24.12526  24.223807  1317061.0  1768398.0  0.442442  0.790924  18.063535  1.0  3.0  0.0  4.0  6.0  1.0  3.627942  2e6-z0.001-1
3.652019  19.753822  18.747992  61426.0  3287010.0  0.065243  0.856258  3.656351  1.0  3.0  1.0  1.0  0.0  1.0  3.652019  2e6-z0.001-1
3.660876  23.535641  22.428778  107868.0  1998170.0  0.420695  0.139298  389.353218  1.0  7.0  0.0  7.0  5.0  1.0  3.660876  2e6-z0.001-1
3.683492  22.962672  23.583242  1240868.0  1586415.0  0.368227  0.816403  8.940263  1.0  0.0  1.0  1.0  4.0  2.0  3.683492  2e6-z0.001-1
3.738632  25.213039  18.026914  249353.0  803506.0  0.469786  0.897553  6.663876  1.0  3.0  0.0  11.0  0.0  1.0  3.738632  2e6-z0.001-1
3.831191  23.073123  17.777826  1164334.0  1389424.0  0.170016  0.584087  7.474943  1.0  1.0  0.0  7.0  1.0  1.0  3.831191  2e6-z0.001-1
3.941214  19.28465  17.344515  286259.0  1377702.0  0.078737  0.941805  3.941815  1.0  1.0  0.0  0.0  2.0  1.0  3.941214  2e6-z0.001-1
3.941282  23.88213  18.923422  1513034.0  2086297.0  0.252595  0.921501  4.047484  1.0  3.0  0.0  5.0  0.0  1.0  3.941282  2e6-z0.001-1
3.950985  13.94697  23.422747  1870565.0  2535706.0  0.171508  0.741491  5.357276  1.0  0.0  1.0  1.0  3.0  2.0  3.950984  2e6-z0.001-1
4.008711  18.849926  18.623934  769726.0  1767039.0  0.491607  0.785666  54.888354  1.0  1.0  0.0  0.0  2.0  1.0  4.008711  2e6-z0.001-1
4.086042  18.229035  20.938081  2309680.0  3686896.0  0.69209  0.681432  554.283793  1.0  4.0  0.0  0.0  1.0  1.0  4.086042  2e6-z0.001-1
4.092244  20.21425  20.289472  436733.0  1680300.0  0.27031  0.422409  54.974783  1.0  2.0  0.0  0.0  2.0  1.0  4.092244  2e6-z0.001-1
4.14002  17.796411  25.266125  615004.0  711940.0  0.701147  0.799895  120.691653  1.0  1.0  0.0  3.0  17.0  1.0  4.14002  2e6-z0.001-1
4.147529  21.614761  19.015469  676218.0  2127008.0  0.188094  0.750201  5.494226  1.0  1.0  0.0  8.0  0.0  1.0  4.147529  2e6-z0.001-1
4.165573  25.848951  18.918218  1032093.0  2473222.0  0.201346  0.540903  11.19126  1.0  1.0  0.0  24.0  0.0  1.0  4.165572  2e6-z0.001-1
4.232707  22.371506  18.211141  970751.0  1705230.0  0.255461  0.709657  11.355261  1.0  1.0  0.0  7.0  0.0  1.0  4.232707  2e6-z0.001-1
4.241863  21.031049  19.328042  1148205.0  1517827.0  0.08516  0.522899  4.57123  1.0  3.0  4.0  2.0  2.0  1.0  4.241863  2e6-z0.001-1
4.298531  18.936098  17.61035  1254906.0  1627307.0  0.233098  0.111604  78.556178  1.0  1.0  0.0  1.0  3.0  1.0  4.298531  2e6-z0.001-1
4.493072  18.489086  13.388645  1580063.0  1987282.0  0.138864  0.845234  4.69481  1.0  4.0  0.0  1.0  0.0  1.0  4.493072  2e6-z0.001-1
4.503879  17.675977  23.876314  367334.0  2303922.0  0.452584  0.775155  36.093844  1.0  1.0  0.0  1.0  5.0  1.0  4.503879  2e6-z0.001-1
4.52443  21.717537  20.394423  1217490.0  2529975.0  0.147924  0.875351  4.580607  1.0  2.0  1.0  2.0  2.0  1.0  4.52443  2e6-z0.001-1
4.533315  18.011717  19.290755  701448.0  2318961.0  0.210299  0.950995  4.549811  1.0  3.0  0.0  0.0  3.0  1.0  4.533316  2e6-z0.001-1
4.636612  21.583216  22.686383  1018542.0  3369930.0  0.507802  0.486181  379.812891  1.0  1.0  0.0  4.0  1.0  1.0  4.636612  2e6-z0.001-1
4.703559  18.693078  18.287979  1939805.0  2032829.0  0.268961  0.962601  4.722147  1.0  2.0  0.0  0.0  2.0  1.0  4.703559  2e6-z0.001-1
4.734504  18.565117  22.873817  693906.0  1797719.0  0.127938  0.954908  4.73577  1.0  0.0  2.0  1.0  7.0  2.0  4.734504  2e6-z0.001-1
4.736911  19.948229  21.732157  1750077.0  3516587.0  0.349345  0.769886  16.388961  1.0  2.0  1.0  5.0  2.0  2.0  4.736911  2e6-z0.001-1
4.764059  16.708729  20.970631  2200809.0  2659440.0  0.468973  0.401292  629.615738  1.0  1.0  0.0  0.0  4.0  1.0  4.764059  2e6-z0.001-1
4.85543  19.438773  18.183118  289392.0  1771876.0  0.078196  0.868192  4.862755  1.0  0.0  1.0  3.0  2.0  2.0  4.85543  2e6-z0.001-1
4.94272  18.095662  22.219753  133238.0  2469697.0  27.379651  0.71033  952335399.453  1.0  0.0  1.0  5.0  9.0  2.0  4.94272  2e6-z0.001-1
4.94272  17.599861  19.384716  1223637.0  1445814.0  0.289475  0.550826  54.294462  1.0  0.0  1.0  2.0  1.0  2.0  4.94272  2e6-z0.001-1
4.972921  18.955679  23.22748  1031346.0  2167075.0  0.592531  0.950424  5.726469  1.0  3.0  0.0  1.0  6.0  1.0  4.972921  2e6-z0.001-1
5.036467  22.193465  18.153614  1587229.0  3042486.0  0.533943  0.704794  149.92937  1.0  1.0  0.0  6.0  0.0  1.0  5.036467  2e6-z0.001-1
5.151944  18.775265  20.738727  1179928.0  1275887.0  0.197168  0.905285  5.242315  1.0  8.0  2.0  0.0  6.0  1.0  5.151945  2e6-z0.001-1
5.167109  22.230218  18.907706  1912513.0  2035801.0  0.506134  0.771515  57.706409  1.0  1.0  0.0  4.0  1.0  1.0  5.167109  2e6-z0.001-1
5.249147  18.627291  17.756569  1348002.0  1862153.0  0.315352  0.973773  5.260499  1.0  6.0  0.0  2.0  0.0  1.0  5.249147  2e6-z0.001-1
5.28064  22.069751  20.693175  914182.0  1284280.0  0.265848  0.382963  51.618311  1.0  1.0  0.0  3.0  2.0  1.0  5.28064  2e6-z0.001-1
5.310867  19.225757  20.412812  645403.0  1693940.0  0.208973  0.978321  5.311762  1.0  7.0  0.0  0.0  1.0  1.0  5.310867  2e6-z0.001-1
5.337856  20.506092  20.766476  1148788.0  1489936.0  0.37321  0.976932  5.347784  1.0  4.0  2.0  4.0  0.0  1.0  5.337856  2e6-z0.001-1
5.374286  22.9777  22.548898  204176.0  1374054.0  0.461505  0.766902  33.607706  1.0  4.0  1.0  10.0  5.0  2.0  5.374286  2e6-z0.001-1
5.409073  18.670032  15.930532  829238.0  1329537.0  0.479009  0.881619  14.933987  1.0  2.0  0.0  2.0  0.0  1.0  5.409073  2e6-z0.001-1
5.452245  17.488263  13.623763  377736.0  646411.0  0.2743  0.177502  223.552427  1.0  1.0  0.0  1.0  0.0  1.0  5.452246  2e6-z0.001-1
5.507794  18.497548  22.731247  1214875.0  3065178.0  0.454614  0.990742  5.508809  1.0  1.0  0.0  1.0  5.0  1.0  5.507794  2e6-z0.001-1
5.51244  17.00902  20.605933  569784.0  881793.0  0.192167  0.950768  5.523919  1.0  1.0  0.0  2.0  2.0  1.0  5.51244  2e6-z0.001-1
5.59601  17.876752  18.460943  1380638.0  1955928.0  0.50717  0.964652  5.801588  1.0  1.0  0.0  0.0  3.0  1.0  5.59601  2e6-z0.001-1
5.800172  17.928039  18.841632  497857.0  1355430.0  0.425554  0.894311  9.239668  1.0  2.0  0.0  1.0  1.0  1.0  5.800172  2e6-z0.001-1
5.804765  18.596069  21.124478  1261810.0  1682608.0  0.38057  0.556504  121.323051  1.0  1.0  1.0  3.0  3.0  2.0  5.804765  2e6-z0.001-1
5.804765  19.343544  19.144306  500558.0  765098.0  0.337889  0.989271  5.805387  1.0  1.0  1.0  0.0  7.0  2.0  5.804765  2e6-z0.001-1
5.946199  18.528159  17.935461  761750.0  2807144.0  0.155873  0.933736  5.960431  1.0  1.0  2.0  1.0  4.0  2.0  5.946199  2e6-z0.001-1
5.946199  22.233618  17.476864  1446252.0  1889448.0  0.325105  0.995571  5.946223  1.0  4.0  1.0  2.0  3.0  2.0  5.946199  2e6-z0.001-1
5.9754  22.678244  17.925227  361212.0  1364842.0  0.813047  0.867743  75.675422  1.0  1.0  1.0  9.0  0.0  2.0  5.9754  2e6-z0.001-1
5.9754  18.859936  18.037736  205406.0  462298.0  8.272752  0.337345  77370259.0389  1.0  2.0  2.0  2.0  1.0  2.0  5.9754  2e6-z0.001-1
6.114765  18.608632  16.047884  269631.0  625506.0  0.703649  0.722054  584.777702  1.0  1.0  0.0  1.0  5.0  1.0  6.114765  2e6-z0.001-1
6.126546  16.45779  18.321525  1084741.0  2022545.0  0.18657  0.988329  6.126651  1.0  1.0  0.0  0.0  1.0  1.0  6.126546  2e6-z0.001-1
6.161851  13.66544  19.460962  217531.0  482524.0  0.553175  0.325624  2280.038896  1.0  1.0  0.0  1.0  1.0  1.0  6.161852  2e6-z0.001-1
6.32274  18.373364  22.230779  171945.0  434124.0  0.380401  0.430466  200.354956  1.0  3.0  0.0  2.0  14.0  1.0  6.32274  2e6-z0.001-1
6.351222  17.767401  13.649929  905378.0  922942.0  0.594645  0.335827  3422.943576  1.0  1.0  0.0  3.0  2.0  1.0  6.351222  2e6-z0.001-1
6.395817  18.286866  17.765184  532322.0  1379478.0  0.206006  0.895434  6.589467  1.0  1.0  0.0  2.0  0.0  1.0  6.395817  2e6-z0.001-1
6.413083  18.333504  13.27476  495086.0  2597868.0  0.325545  0.373813  278.668543  1.0  1.0  0.0  1.0  2.0  1.0  6.413083  2e6-z0.001-1
6.44606  18.881162  17.784043  656564.0  913948.0  0.260369  0.886012  7.063207  1.0  1.0  4.0  1.0  0.0  2.0  6.44606  2e6-z0.001-1
6.540598  19.418056  19.003385  992727.0  1931315.0  0.506475  0.972172  6.618718  1.0  2.0  0.0  2.0  3.0  1.0  6.540598  2e6-z0.001-1
6.603661  18.240077  18.946295  965505.0  1921545.0  0.347233  0.66338  53.801035  1.0  1.0  0.0  0.0  1.0  1.0  6.603661  2e6-z0.001-1
6.617557  17.623684  18.833475  1231150.0  1384503.0  0.212696  0.611809  16.955807  1.0  1.0  0.0  0.0  2.0  1.0  6.617557  2e6-z0.001-1
6.770619  18.177794  19.827324  662676.0  1798435.0  0.306519  0.940677  6.902087  1.0  1.0  0.0  0.0  3.0  1.0  6.770619  2e6-z0.001-1
6.839349  13.909256  19.344628  1314311.0  4226691.0  0.16449  0.506287  15.958052  1.0  1.0  0.0  1.0  1.0  1.0  6.839349  2e6-z0.001-1
6.910538  19.430035  17.693498  1051250.0  1845157.0  0.20352  0.751907  9.278248  1.0  1.0  0.0  0.0  2.0  1.0  6.910538  2e6-z0.001-1
6.98597  21.076181  20.283366  1203743.0  1436907.0  0.825688  0.278755  6298.021119  1.0  3.0  0.0  9.0  5.0  1.0  6.98597  2e6-z0.001-1
7.001472  18.916774  20.877736  2035695.0  2289338.0  0.272347  0.599461  30.218344  1.0  1.0  0.0  4.0  6.0  1.0  7.001472  2e6-z0.001-1
7.005926  20.770184  18.023372  270020.0  670147.0  0.450824  0.762948  50.874338  1.0  1.0  0.0  14.0  5.0  1.0  7.005926  2e6-z0.001-1
7.098737  18.04597  20.204271  205027.0  1727362.0  0.872854  0.49531  4890.769823  1.0  1.0  0.0  2.0  9.0  1.0  7.098737  2e6-z0.001-1
7.161106  18.560193  17.727574  1812224.0  1913607.0  0.200804  0.227925  43.155891  1.0  1.0  1.0  9.0  0.0  2.0  7.161106  2e6-z0.001-1
7.323468  17.892548  18.764599  964061.0  1267281.0  0.932784  0.906713  61.244543  1.0  1.0  0.0  0.0  4.0  1.0  7.323468  2e6-z0.001-1
7.325664  17.323377  21.336719  1305224.0  2356248.0  0.365045  0.77539  23.683547  1.0  3.0  2.0  1.0  12.0  1.0  7.325665  2e6-z0.001-1
7.367719  16.628691  18.925867  766764.0  2182046.0  0.573661  0.191486  2718.271574  1.0  1.0  0.0  1.0  3.0  1.0  7.367719  2e6-z0.001-1
7.532286  17.997786  21.245029  158472.0  4078367.0  0.316977  0.920694  7.883158  1.0  5.0  0.0  3.0  6.0  1.0  7.532286  2e6-z0.001-1
7.546629  18.36205  18.439163  1360434.0  2218297.0  0.657935  0.314693  3316.109716  1.0  1.0  0.0  0.0  5.0  1.0  7.546629  2e6-z0.001-1
7.613654  17.779335  22.479921  590421.0  1442814.0  0.391613  0.821378  17.30771  1.0  1.0  0.0  1.0  18.0  1.0  7.613654  2e6-z0.001-1
7.630765  18.053236  17.976534  167284.0  334996.0  0.39283  0.959196  7.752701  1.0  2.0  1.0  3.0  1.0  2.0  7.630765  2e6-z0.001-1
7.708477  19.129024  19.246576  270503.0  1017113.0  0.208931  0.980257  7.709197  1.0  5.0  2.0  10.0  2.0  1.0  7.708477  2e6-z0.001-1
7.923797  19.653048  18.943833  59797.0  872413.0  0.209018  0.507749  22.624174  1.0  0.0  1.0  6.0  2.0  2.0  7.923798  2e6-z0.001-1
8.07868  19.16691  21.887142  81985.0  714806.0  0.21574  0.901635  8.209184  1.0  0.0  1.0  4.0  11.0  2.0  8.07868  2e6-z0.001-1
8.121226  18.071577  18.594873  368201.0  2954371.0  0.759895  0.844258  126.240115  1.0  1.0  0.0  3.0  7.0  1.0  8.121226  2e6-z0.001-1
8.440987  17.624352  21.051473  1481440.0  2294621.0  0.089722  0.687582  8.594357  1.0  0.0  1.0  2.0  8.0  2.0  8.440987  2e6-z0.001-1
8.566111  19.15114  18.438429  386287.0  962882.0  0.223757  0.637821  18.171377  1.0  4.0  0.0  6.0  1.0  1.0  8.566111  2e6-z0.001-1
8.720631  19.476756  19.304463  984014.0  1686860.0  0.29447  0.840942  11.121757  1.0  1.0  0.0  6.0  1.0  1.0  8.720631  2e6-z0.001-1
8.860885  17.185697  17.582119  146369.0  152329.0  0.338523  0.557402  115.737635  1.0  1.0  0.0  2.0  2.0  1.0  8.860885  2e6-z0.001-1
8.882789  17.943356  17.757085  1585626.0  1816213.0  0.223576  0.390928  47.6655  1.0  1.0  0.0  0.0  3.0  1.0  8.882789  2e6-z0.001-1
8.952469  17.031669  18.21849  1336708.0  2546674.0  0.298971  0.98714  8.953387  1.0  0.0  2.0  1.0  2.0  2.0  8.952469  2e6-z0.001-1
9.04882  20.41565  17.841974  1947863.0  2108849.0  0.403166  0.659372  90.746342  1.0  1.0  0.0  9.0  0.0  1.0  9.04882  2e6-z0.001-1
9.078987  20.055885  19.24108  1116515.0  2088122.0  0.504465  0.738306  96.862715  1.0  1.0  0.0  1.0  4.0  1.0  9.078987  2e6-z0.001-1
9.188499  19.951047  19.382412  260124.0  1256969.0  0.584008  0.659045  339.611306  1.0  4.0  1.0  3.0  3.0  1.0  9.188499  2e6-z0.001-1
9.273978  15.832538  13.881125  60476.0  2100619.0  0.620146  0.258695  5661.318449  1.0  2.0  0.0  1.0  2.0  1.0  9.273978  2e6-z0.001-1
9.352673  18.669483  16.469622  688177.0  2620331.0  0.293236  0.585924  58.798244  1.0  1.0  0.0  0.0  1.0  1.0  9.352673  2e6-z0.001-1
9.533193  18.201009  18.94927  714192.0  999364.0  0.695061  0.701005  556.661094  1.0  4.0  0.0  0.0  1.0  1.0  9.533193  2e6-z0.001-1
9.548582  14.486288  19.573762  969681.0  2982727.0  0.287212  0.951128  9.624918  1.0  2.0  0.0  0.0  4.0  1.0  9.548582  2e6-z0.001-1
9.639429  17.741864  18.179118  239424.0  700561.0  0.331116  0.759579  26.314978  1.0  2.0  0.0  4.0  5.0  1.0  9.639429  2e6-z0.001-1
9.723588  16.005116  18.450771  406898.0  840558.0  0.469547  0.249342  1223.966681  1.0  3.0  0.0  3.0  9.0  1.0  9.723588  2e6-z0.001-1
9.806902  18.455603  18.275527  1153081.0  1992260.0  0.725638  0.980067  9.930255  1.0  1.0  0.0  2.0  2.0  1.0  9.806902  2e6-z0.001-1
9.953515  15.940655  20.459757  287951.0  3299166.0  0.448155  0.869941  18.443991  1.0  1.0  0.0  0.0  8.0  1.0  9.953515  2e6-z0.001-1
10.199476  17.741984  17.638508  1051803.0  1112944.0  0.36309  0.987374  10.20133  1.0  1.0  0.0  0.0  3.0  1.0  10.199476  2e6-z0.001-1
10.294152  15.25464  18.240226  142194.0  1478992.0  0.418436  0.515386  361.088365  1.0  8.0  0.0  5.0  2.0  1.0  10.294153  2e6-z0.001-1
10.438926  17.53328  18.257185  704574.0  1068150.0  0.360336  0.701704  54.348309  1.0  5.0  0.0  8.0  0.0  1.0  10.438926  2e6-z0.001-1
10.668877  18.235218  19.348192  563533.0  1371763.0  0.283977  0.361491  105.603002  1.0  7.0  0.0  3.0  9.0  1.0  10.668877  2e6-z0.001-1
11.023443  18.484755  19.280334  102717.0  1364662.0  0.623088  0.513763  1214.88673  1.0  5.0  0.0  3.0  4.0  1.0  11.023443  2e6-z0.001-1
11.085049  14.254186  19.592107  1838749.0  2971851.0  0.730317  0.941862  16.834383  1.0  2.0  0.0  1.0  3.0  1.0  11.085049  2e6-z0.001-1
11.230153  18.071912  18.180506  721279.0  851466.0  0.208649  0.911614  11.347583  1.0  3.0  1.0  4.0  7.0  1.0  11.230153  2e6-z0.001-1
11.325121  18.993535  14.028679  248731.0  1694456.0  0.064485  0.79593  11.344581  1.0  2.0  0.0  4.0  0.0  1.0  11.325121  2e6-z0.001-1
11.345644  16.428199  14.587209  631899.0  1865564.0  0.584484  0.973786  11.562197  1.0  1.0  0.0  4.0  0.0  1.0  11.345645  2e6-z0.001-1
11.375702  17.581228  18.634324  1707507.0  2493794.0  0.655071  0.908204  24.299852  1.0  1.0  0.0  0.0  3.0  1.0  11.375702  2e6-z0.001-1
11.79827  19.092423  17.605331  1381870.0  2535381.0  0.182682  0.904656  11.883107  1.0  0.0  1.0  3.0  6.0  2.0  11.79827  2e6-z0.001-1
11.904745  17.985794  18.28501  55058.0  1640037.0  0.925545  0.12574  18637.78865  1.0  1.0  0.0  4.0  3.0  1.0  11.904745  2e6-z0.001-1
11.91394  18.095396  17.667747  301638.0  693271.0  0.884869  0.654184  2419.498415  1.0  1.0  0.0  0.0  3.0  1.0  11.91394  2e6-z0.001-1
11.953448  18.161061  17.323482  575475.0  694932.0  0.532336  0.740597  156.109839  1.0  3.0  0.0  5.0  2.0  1.0  11.953448  2e6-z0.001-1
0.007273  9.972138  7.762009  938446.0  1060192.0  0.233138  0.843648  9.514744  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.005-rg2
0.007857  16.533507  15.670052  992478.0  1046297.0  35.795049  0.611323  12066941682.6  0.0  1.0  0.0  0.0  0.0  1.0  0.005923  1e6-z0.005-rg2
0.009131  7.82368  10.865034  935974.0  1032709.0  0.016541  0.12276  0.023437  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.005-rg2
0.010112  8.012296  8.027521  245496.0  1037187.0  0.01518  0.123129  0.025732  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.005-rg2
0.010162  8.285551  7.861316  434897.0  1049083.0  0.029758  0.14514  0.231542  0.0  1.0  0.0  0.0  0.0  1.0  0.007146  1e6-z0.005-rg2
0.010341  8.000179  7.565739  811704.0  1033686.0  0.062147  0.18645  4.476921  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1e6-z0.005-rg2
0.018684  8.21801  2.312769  337077.0  1476394.0  0.072211  0.756997  2.271235  1.0  3.0  0.0  2.0  0.0  1.0  0.016933  1e6-z0.005-rg2
0.062261  30.544754  30.468789  246118.0  284513.0  0.273777  0.409094  16.488487  1.0  1.0  0.0  1.0  1.0  1.0  0.062261  1e6-z0.005-rg2
0.078258  30.293775  31.918244  403002.0  1010919.0  0.062523  0.731383  0.083886  1.0  0.0  1.0  1.0  4.0  2.0  0.078258  1e6-z0.005-rg2
0.07927  35.256928  30.542649  55020.0  813095.0  0.40013  0.743726  7.079526  1.0  1.0  0.0  4.0  1.0  1.0  0.07927  1e6-z0.005-rg2
0.080728  30.824698  30.276428  292895.0  1250249.0  0.133736  0.959254  0.081063  1.0  9.0  3.0  3.0  0.0  1.0  0.080728  1e6-z0.005-rg2
0.083678  30.535167  30.594841  197236.0  1143335.0  0.156877  0.584172  0.858304  1.0  0.0  1.0  1.0  7.0  2.0  0.083678  1e6-z0.005-rg2
0.091849  30.487175  30.507624  899303.0  1102665.0  0.250874  0.645257  3.450656  1.0  1.0  0.0  0.0  2.0  1.0  0.091849  1e6-z0.005-rg2
0.102253  30.448076  30.727552  203820.0  591348.0  0.350664  0.929205  0.197838  1.0  1.0  0.0  0.0  1.0  1.0  0.102253  1e6-z0.005-rg2
0.10895  29.766435  32.145646  867989.0  1154141.0  0.112254  0.894898  0.11238  1.0  0.0  1.0  2.0  4.0  2.0  0.10895  1e6-z0.005-rg2
0.122255  30.371349  30.915067  355680.0  494770.0  0.217201  0.332036  8.257526  1.0  0.0  1.0  5.0  6.0  2.0  0.122255  1e6-z0.005-rg2
0.13441  30.739085  29.253219  866248.0  959619.0  0.110609  0.434531  0.554342  1.0  0.0  1.0  2.0  2.0  2.0  0.13441  1e6-z0.005-rg2
0.136784  30.661012  32.463869  864132.0  1112770.0  0.299514  0.815707  1.070497  1.0  1.0  0.0  5.0  3.0  1.0  0.136784  1e6-z0.005-rg2
0.144605  30.45591  30.472088  32961.0  268008.0  0.38598  0.422308  62.314004  1.0  3.0  1.0  3.0  1.0  1.0  0.144605  1e6-z0.005-rg2
0.144845  28.001174  27.584865  299185.0  627232.0  0.129905  0.253149  1.818312  1.0  2.0  0.0  1.0  0.0  1.0  0.144845  1e6-z0.005-rg2
0.150955  30.751491  30.597831  575474.0  1216786.0  0.261916  0.943156  0.165427  1.0  2.0  0.0  6.0  0.0  1.0  0.150955  1e6-z0.005-rg2
0.163987  30.438702  30.400135  585909.0  680604.0  0.173294  0.93748  0.167863  1.0  5.0  3.0  0.0  0.0  1.0  0.163987  1e6-z0.005-rg2
0.185262  30.876643  30.879422  132921.0  883048.0  0.300016  0.605311  8.968644  1.0  1.0  0.0  9.0  1.0  1.0  0.185262  1e6-z0.005-rg2
0.190773  29.187248  26.585589  17308.0  707163.0  0.186465  0.502199  3.364906  1.0  4.0  1.0  3.0  0.0  1.0  0.190773  1e6-z0.005-rg2
0.19284  26.361054  30.501345  770632.0  789645.0  0.230856  0.958825  0.196672  1.0  4.0  0.0  0.0  6.0  1.0  0.19284  1e6-z0.005-rg2
0.19811  25.979518  30.379625  95026.0  105859.0  0.155782  0.987688  0.198125  1.0  0.0  1.0  3.0  7.0  2.0  0.19811  1e6-z0.005-rg2
0.210541  30.868285  30.821892  612335.0  1848593.0  0.192149  0.994412  0.210543  1.0  0.0  1.0  1.0  2.0  2.0  0.210541  1e6-z0.005-rg2
0.231502  30.193935  28.683691  436278.0  747651.0  0.099714  0.415684  0.545982  1.0  2.0  0.0  1.0  1.0  1.0  0.231502  1e6-z0.005-rg2
0.24545  26.355029  34.421906  831311.0  1282427.0  0.20256  0.632178  1.863951  1.0  1.0  0.0  0.0  11.0  1.0  0.24545  1e6-z0.005-rg2
0.252466  25.887038  30.888379  178280.0  984857.0  0.175763  0.849916  0.33435  1.0  1.0  0.0  1.0  0.0  1.0  0.252466  1e6-z0.005-rg2
0.267324  30.925157  30.782738  366976.0  608948.0  0.22082  0.946267  0.273304  1.0  2.0  1.0  3.0  0.0  2.0  0.267324  1e6-z0.005-rg2
0.274531  29.610472  30.421138  363214.0  403565.0  0.255327  0.716466  2.306407  1.0  5.0  0.0  1.0  1.0  1.0  0.274531  1e6-z0.005-rg2
0.285856  21.634573  30.829432  327514.0  528985.0  0.848088  0.280872  3521.906707  1.0  4.0  3.0  1.0  5.0  2.0  0.285856  1e6-z0.005-rg2
0.302399  30.457167  30.882802  642590.0  769484.0  0.270905  0.640492  4.957032  1.0  1.0  0.0  1.0  1.0  1.0  0.302399  1e6-z0.005-rg2
0.305876  30.366199  30.434482  152436.0  794021.0  0.071212  0.856053  0.307443  1.0  0.0  1.0  3.0  2.0  2.0  0.305876  1e6-z0.005-rg2
0.315746  16.295112  28.865864  395175.0  672549.0  0.317039  0.884947  1.125391  1.0  1.0  0.0  0.0  1.0  1.0  0.315746  1e6-z0.005-rg2
0.320594  30.45627  24.969026  761263.0  775763.0  0.662981  0.827741  27.549095  1.0  1.0  0.0  5.0  0.0  1.0  0.320594  1e6-z0.005-rg2
0.321833  38.9838  22.116892  205406.0  560208.0  0.281848  0.832971  0.969581  1.0  4.0  0.0  1.0  4.0  1.0  0.321833  1e6-z0.005-rg2
